"homeTeam";"awayTeam";"homeScore";"awayScore";"matchResult";"matchDate";"season";"home.Possession %";"away.Possession %";"home.Total shots";"away.Total shots";"home.On target";"away.On target";"home.Off target";"away.Off target";"home.Blocked";"away.Blocked";"home.Passing %";"away.Passing %";"home.Attacking 3rd %";"away.Attacking 3rd %";"home.Key Passes";"away.Key Passes";"home.Clear-Cut Chances";"away.Clear-Cut Chances";"home.Crosses %";"away.Crosses %";"home.Dribbles %";"away.Dribbles %";"home.Corners";"away.Corners";"home.Offsides";"away.Offsides";"home.Recoveries";"away.Recoveries";"home.Tackles %";"away.Tackles %";"home.Interceptions";"away.Interceptions";"home.Blocks";"away.Blocks";"home.Clearances";"away.Clearances";"home.Headed Clearances";"away.Headed Clearances";"home.Aerial Duels %";"away.Aerial Duels %";"home.Blocked Crosses";"away.Blocked Crosses";"home.Saves";"away.Saves";"home.Catches %";"away.Catches %";"home.Fouls Committed";"away.Fouls Committed";"home.Fouls Won";"away.Fouls Won";"home.Yellow Cards";"away.Yellow Cards";"home.Red Cards";"away.Red Cards"
"Catania";"AC Milan";1;3;"L";"2013-12-01";"2013/2014";"29.2";"70.8";"0";"0";"3";"7";"6";"4";"0";"0";"73";"87.1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"5";"2";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"18";"15";"14";"18";"2";"4";"1";"0"
"Atalanta";"Roma";1;1;"D";"2013-12-01";"2013/2014";"38";"62";"0";"0";"2";"6";"1";"9";"0";"0";"72.5";"84";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"7";"3";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"21";"20";"10";"3";"2";"0";"0"
"Cagliari";"Sassuolo";2;2;"D";"2013-12-01";"2013/2014";"68.4";"31.6";"0";"0";"7";"4";"3";"8";"0";"0";"86.7";"72.4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"2";"5";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12";"15";"12";"12";"2";"1";"0";"0"
"Chievo";"Livorno";3;0;"W";"2013-12-01";"2013/2014";"58.5";"41.5";"0";"0";"5";"4";"8";"5";"0";"0";"82.5";"78.3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11";"7";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"21";"4";"4";"21";"4";"2";"0";"0"
"Inter Milan";"Sampdoria";1;1;"D";"2013-12-01";"2013/2014";"44";"56";"0";"0";"2";"5";"5";"6";"0";"0";"75.4";"82.6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"5";"3";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"17";"17";"16";"16";"3";"3";"0";"0"
"Juventus";"Udinese";1;0;"W";"2013-12-01";"2013/2014";"61.8";"38.2";"0";"0";"5";"4";"7";"4";"0";"0";"82.7";"72.6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12";"4";"4";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"9";"8";"8";"2";"1";"0";"0"
"Parma";"Bologna";1;1;"D";"2013-11-30";"2013/2014";"69.5";"30.5";"0";"0";"8";"4";"8";"3";"0";"0";"85.4";"70.2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11";"2";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"17";"14";"12";"16";"6";"2";"0";"1"
"Genoa";"Torino";1;1;"D";"2013-11-30";"2013/2014";"59.5";"40.5";"0";"0";"6";"10";"5";"6";"0";"0";"88.6";"72.6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"9";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"15";"14";"15";"3";"2";"0";"0"
"Roma";"Cagliari";0;0;"D";"2013-11-25";"2013/2014";"66.1";"33.9";"0";"0";"5";"2";"10";"4";"0";"0";"87.1";"70.1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"19";"7";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9";"11";"9";"8";"2";"4";"0";"0"
"Livorno";"Juventus";0;2;"L";"2013-11-24";"2013/2014";"29.8";"70.2";"0";"0";"1";"6";"5";"6";"0";"0";"76";"89.5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"11";"3";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"14";"19";"19";"13";"4";"1";"0";"0"
"Sampdoria";"Lazio";1;1;"D";"2013-11-24";"2013/2014";"43.6";"56.4";"0";"0";"5";"2";"2";"7";"0";"0";"73.5";"80.1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"4";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"16";"17";"17";"15";"3";"3";"1";"0"
"Sassuolo";"Atalanta";2;0;"W";"2013-11-24";"2013/2014";"44.8";"55.2";"0";"0";"6";"4";"5";"6";"0";"0";"76.8";"80.8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"2";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"21";"25";"22";"21";"2";"2";"1";"0"
"Torino";"Catania";4;1;"W";"2013-11-24";"2013/2014";"46.5";"53.5";"0";"0";"7";"5";"11";"6";"0";"0";"80.5";"82.4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"6";"3";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"21";"19";"10";"3";"5";"0";"0"
"Udinese";"Fiorentina";1;0;"W";"2013-11-24";"2013/2014";"39";"61";"0";"0";"12";"5";"9";"4";"0";"0";"74.5";"83.1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"6";"5";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"22";"8";"8";"22";"2";"2";"0";"0"
"Bologna";"Inter Milan";1;1;"D";"2013-11-24";"2013/2014";"36.7";"63.3";"0";"0";"4";"6";"3";"13";"0";"0";"72.8";"83.8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"15";"6";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"9";"9";"10";"4";"1";"0";"0"
"AC Milan";"Genoa";1;1;"D";"2013-11-23";"2013/2014";"67.9";"32.1";"0";"0";"10";"1";"18";"1";"0";"0";"88.4";"73.2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12";"0";"2";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"18";"16";"10";"3";"2";"0";"1"
"Napoli";"Parma";0;1;"L";"2013-11-23";"2013/2014";"62.5";"37.5";"0";"0";"3";"4";"5";"5";"0";"0";"87.5";"78.3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"6";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9";"13";"13";"9";"2";"2";"0";"0"
"Genoa";"Verona";2;0;"W";"2013-11-10";"2013/2014";"44.1";"55.9";"0";"0";"3";"4";"5";"11";"0";"0";"83.8";"83.5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"4";"2";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8";"8";"8";"8";"1";"2";"0";"0"
"Atalanta";"Bologna";2;1;"W";"2013-11-10";"2013/2014";"53";"47";"0";"0";"3";"4";"7";"5";"0";"0";"72.5";"75.7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8";"1";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"17";"18";"17";"16";"3";"2";"0";"0"
"Cagliari";"Torino";2;1;"W";"2013-11-10";"2013/2014";"44.4";"55.6";"0";"0";"5";"4";"4";"2";"0";"0";"82.4";"87.1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"4";"1";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"19";"11";"11";"19";"4";"4";"0";"0"
"Chievo";"AC Milan";0;0;"D";"2013-11-10";"2013/2014";"24.9";"75.1";"0";"0";"2";"3";"3";"14";"0";"0";"59.3";"87.6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"8";"4";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"9";"8";"15";"3";"0";"1";"1"
"Parma";"Lazio";1;1;"D";"2013-11-10";"2013/2014";"46";"54";"0";"0";"3";"4";"4";"7";"0";"0";"76";"82.8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"10";"3";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"12";"11";"6";"2";"2";"1";"0"
"Roma";"Sassuolo";1;1;"D";"2013-11-10";"2013/2014";"63.9";"36.1";"0";"0";"6";"7";"5";"2";"0";"0";"87";"78.8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"3";"3";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"18";"15";"9";"2";"4";"0";"0"
"Fiorentina";"Sampdoria";2;1;"W";"2013-11-10";"2013/2014";"65.5";"34.5";"0";"0";"6";"3";"6";"8";"0";"0";"89.4";"79.5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9";"1";"3";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"15";"14";"7";"0";"4";"0";"0"
"Juventus";"Napoli";3;0;"W";"2013-11-10";"2013/2014";"44.7";"55.3";"0";"0";"10";"5";"3";"7";"0";"0";"86.1";"86.8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"4";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"16";"16";"15";"16";"2";"1";"1";"0"
"Catania";"Udinese";1;0;"W";"2013-11-09";"2013/2014";"33.5";"66.5";"0";"0";"4";"1";"3";"13";"0";"0";"62.4";"79.3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"6";"1";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"24";"15";"14";"20";"2";"3";"0";"0"
"Inter Milan";"Livorno";2;0;"W";"2013-11-09";"2013/2014";"59.8";"40.2";"0";"0";"4";"1";"4";"8";"0";"0";"85.8";"76.1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"0";"3";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"10";"8";"15";"3";"3";"0";"0"
"Bologna";"Chievo";0;0;"D";"2013-11-04";"2013/2014";"51.8";"48.2";"0";"0";"3";"1";"7";"2";"0";"0";"80.3";"75.5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2";"3";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"14";"24";"23";"10";"2";"1";"0";"0"
"Livorno";"Atalanta";1;0;"W";"2013-11-03";"2013/2014";"42.3";"57.7";"0";"0";"6";"1";"7";"4";"0";"0";"78.8";"82.2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"4";"1";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"17";"15";"13";"3";"3";"0";"1"
"Lazio";"Genoa";0;2;"L";"2013-11-03";"2013/2014";"54.9";"45.1";"0";"0";"4";"3";"8";"3";"0";"0";"84.1";"79.3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"4";"4";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"16";"18";"17";"15";"2";"1";"0";"0"
"Sampdoria";"Sassuolo";3;4;"L";"2013-11-03";"2013/2014";"50.6";"49.4";"0";"0";"5";"10";"5";"5";"0";"0";"76.6";"77.1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"3";"4";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"17";"14";"14";"17";"1";"2";"1";"0"
"Udinese";"Inter Milan";0;3;"L";"2013-11-03";"2013/2014";"49.3";"50.7";"0";"0";"3";"5";"4";"5";"0";"0";"77.5";"76.7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"4";"3";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12";"13";"11";"12";"0";"3";"0";"0"
"Torino";"Roma";1;1;"D";"2013-11-03";"2013/2014";"35.8";"64.2";"0";"0";"5";"3";"4";"7";"0";"0";"81.2";"92";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12";"11";"10";"11";"2";"3";"0";"0"
"Parma";"Juventus";0;1;"L";"2013-11-02";"2013/2014";"39.3";"60.7";"0";"0";"1";"5";"4";"4";"0";"0";"77.3";"84.6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"3";"3";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"14";"12";"13";"2";"4";"0";"0"
"AC Milan";"Fiorentina";0;2;"L";"2013-11-02";"2013/2014";"49.4";"50.6";"0";"0";"1";"2";"8";"2";"0";"0";"84.7";"80.5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"3";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"19";"12";"10";"18";"1";"2";"0";"0"
"Napoli";"Catania";2;1;"W";"2013-11-02";"2013/2014";"68.9";"31.1";"0";"0";"8";"2";"9";"6";"0";"0";"86.4";"74.6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12";"0";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"14";"13";"12";"14";"0";"0";"0";"0"
"Roma";"Chievo";1;0;"W";"2013-10-31";"2013/2014";"64.5";"35.5";"0";"0";"3";"1";"4";"1";"0";"0";"85.7";"76.8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"1";"1";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12";"19";"18";"12";"3";"5";"0";"0"
"AC Milan";"Lazio";1;1;"D";"2013-10-30";"2013/2014";"57.4";"42.6";"0";"0";"5";"3";"6";"2";"0";"0";"81.5";"77.1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"3";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12";"19";"18";"11";"4";"2";"0";"0"
"Cagliari";"Bologna";0;3;"L";"2013-10-30";"2013/2014";"54.9";"45.1";"0";"0";"2";"5";"4";"11";"0";"0";"82.9";"81.3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"3";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"17";"21";"21";"17";"2";"3";"1";"0"
"Fiorentina";"Napoli";1;2;"L";"2013-10-30";"2013/2014";"68.8";"31.2";"0";"0";"3";"2";"6";"0";"0";"0";"88.8";"72.6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9";"3";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"22";"16";"15";"18";"2";"3";"1";"1"
"Genoa";"Parma";1;0;"W";"2013-10-30";"2013/2014";"45.9";"54.1";"0";"0";"5";"4";"0";"4";"0";"0";"77.8";"82.3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"3";"2";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"14";"12";"12";"14";"3";"2";"0";"0"
"Juventus";"Catania";4;0;"W";"2013-10-30";"2013/2014";"67.1";"32.9";"0";"0";"10";"1";"11";"3";"0";"0";"88.9";"78.8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8";"5";"3";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"14";"11";"11";"12";"2";"0";"0";"1"
"Livorno";"Torino";3;3;"D";"2013-10-30";"2013/2014";"50";"50";"19";"12";"6";"6";"8";"3";"5";"3";"84.8";"85";"63.7";"70.7";"15";"9";"2";"2";"34.6";"36.4";"52.9";"35";"8";"8";"2";"3";"43";"41";"78.9";"73.3";"16";"11";"2";"5";"16";"23";"10";"12";"48";"52";"4";"4";"3";"3";"0";"0";"13";"18";"16";"9";"6";"4";"0";"0"
"Sassuolo";"Udinese";1;2;"L";"2013-10-30";"2013/2014";"42.2";"57.8";"0";"0";"7";"4";"3";"3";"0";"0";"72.8";"81.3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"4";"2";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"16";"22";"22";"16";"2";"3";"1";"0"
"Atalanta";"Inter Milan";1;1;"D";"2013-10-29";"2013/2014";"44.9";"55.1";"0";"0";"8";"4";"2";"7";"0";"0";"72.3";"84.9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8";"7";"2";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11";"14";"13";"11";"3";"1";"0";"0"
"Napoli";"Torino";2;0;"W";"2013-10-27";"2013/2014";"49.9";"50.1";"0";"0";"7";"3";"5";"4";"0";"0";"92.1";"86.3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"4";"3";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"13";"9";"7";"13";"1";"0";"0";"1"
"Bologna";"Livorno";1;0;"W";"2013-10-27";"2013/2014";"42.5";"57.5";"0";"0";"4";"2";"4";"9";"0";"0";"71.3";"78.6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"6";"1";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20";"13";"13";"18";"2";"2";"0";"0"
"Catania";"Sassuolo";0;0;"D";"2013-10-27";"2013/2014";"55.4";"44.6";"0";"0";"4";"1";"5";"5";"0";"0";"81.4";"79.2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"2";"3";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"19";"12";"11";"18";"1";"2";"0";"0"
"Chievo";"Fiorentina";1;2;"L";"2013-10-27";"2013/2014";"34.4";"65.6";"0";"0";"2";"4";"3";"9";"0";"0";"79.6";"90.1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"6";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"8";"8";"15";"4";"3";"0";"0"
"Juventus";"Genoa";2;0;"W";"2013-10-27";"2013/2014";"59.2";"40.8";"0";"0";"9";"0";"7";"3";"0";"0";"89.5";"85.4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"2";"3";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"9";"8";"13";"1";"1";"0";"0"
"Parma";"AC Milan";3;2;"W";"2013-10-27";"2013/2014";"33.5";"66.5";"0";"0";"8";"5";"2";"7";"0";"0";"74.8";"84.7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"6";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"14";"11";"10";"14";"3";"3";"0";"0"
"Udinese";"Roma";0;1;"L";"2013-10-27";"2013/2014";"45.7";"54.3";"0";"0";"3";"5";"6";"5";"0";"0";"82.3";"84.2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"8";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"17";"12";"11";"15";"4";"3";"0";"1"
"Lazio";"Cagliari";2;0;"W";"2013-10-27";"2013/2014";"51.2";"48.8";"0";"0";"3";"4";"6";"5";"0";"0";"83.9";"82.8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"5";"3";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"17";"14";"13";"16";"1";"1";"0";"0"
"Sampdoria";"Atalanta";1;0;"W";"2013-10-26";"2013/2014";"43";"57";"0";"0";"6";"0";"6";"5";"0";"0";"80.4";"81.8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"5";"1";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"22";"18";"17";"18";"4";"2";"0";"1"
"Inter Milan";"Verona";4;2;"W";"2013-10-26";"2013/2014";"56.9";"43.1";"0";"0";"8";"4";"12";"5";"0";"0";"88.2";"84.6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9";"1";"4";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11";"10";"10";"9";"3";"3";"1";"1"
"Atalanta";"Lazio";2;1;"W";"2013-10-20";"2013/2014";"39.7";"60.3";"0";"0";"5";"4";"7";"7";"0";"0";"67.2";"79.5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8";"2";"4";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"17";"17";"7";"0";"2";"0";"0"
"Fiorentina";"Juventus";4;2;"W";"2013-10-20";"2013/2014";"54.7";"45.3";"0";"0";"7";"8";"3";"4";"0";"0";"86.7";"81.4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"5";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11";"25";"25";"10";"3";"6";"0";"0"
"Genoa";"Chievo";2;1;"W";"2013-10-20";"2013/2014";"46.7";"53.3";"0";"0";"5";"6";"3";"5";"0";"0";"79.1";"79.1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"2";"3";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"20";"19";"15";"1";"4";"0";"0"
"Livorno";"Sampdoria";1;2;"L";"2013-10-20";"2013/2014";"64.5";"35.5";"0";"0";"5";"2";"6";"6";"0";"0";"82.3";"70.2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"2";"3";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"14";"18";"17";"12";"5";"3";"0";"0"
"Sassuolo";"Bologna";2;1;"W";"2013-10-20";"2013/2014";"39.2";"60.8";"0";"0";"5";"7";"2";"10";"0";"0";"68.1";"77.7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"13";"2";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"19";"11";"10";"18";"4";"2";"0";"0"
"Torino";"Inter Milan";3;3;"D";"2013-10-20";"2013/2014";"60.9";"39.1";"0";"0";"5";"6";"6";"3";"0";"0";"91";"86.2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11";"2";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9";"13";"12";"9";"3";"2";"0";"1"
"Cagliari";"Catania";2;1;"W";"2013-10-19";"2013/2014";"61.2";"38.8";"0";"0";"10";"4";"13";"2";"0";"0";"87.7";"76.9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11";"5";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12";"18";"18";"12";"3";"1";"0";"1"
"AC Milan";"Udinese";1;0;"W";"2013-10-19";"2013/2014";"52.6";"47.4";"0";"0";"3";"2";"7";"2";"0";"0";"73.4";"74";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"10";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"13";"12";"11";"13";"3";"3";"0";"0"
"Roma";"Napoli";2;0;"W";"2013-10-18";"2013/2014";"44.3";"55.7";"0";"0";"4";"3";"7";"6";"0";"0";"82.4";"85.4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"5";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"13";"11";"11";"13";"2";"2";"0";"1"
"Parma";"Sassuolo";3;1;"W";"2013-10-06";"2013/2014";"46.3";"53.7";"0";"0";"3";"6";"5";"8";"0";"0";"80.3";"84.5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"6";"4";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"18";"16";"14";"16";"3";"2";"1";"1"
