"homeTeam";"awayTeam";"homeScore";"awayScore";"matchResult";"matchDate";"season";"home.Possession %";"away.Possession %";"home.Total shots";"away.Total shots";"home.On target";"away.On target";"home.Off target";"away.Off target";"home.Blocked";"away.Blocked";"home.Passing %";"away.Passing %";"home.Attacking 3rd %";"away.Attacking 3rd %";"home.Key Passes";"away.Key Passes";"home.Clear-Cut Chances";"away.Clear-Cut Chances";"home.Crosses %";"away.Crosses %";"home.Dribbles %";"away.Dribbles %";"home.Corners";"away.Corners";"home.Offsides";"away.Offsides";"home.Recoveries";"away.Recoveries";"home.Tackles %";"away.Tackles %";"home.Interceptions";"away.Interceptions";"home.Blocks";"away.Blocks";"home.Clearances";"away.Clearances";"home.Headed Clearances";"away.Headed Clearances";"home.Aerial Duels %";"away.Aerial Duels %";"home.Blocked Crosses";"away.Blocked Crosses";"home.Saves";"away.Saves";"home.Catches %";"away.Catches %";"home.Fouls Committed";"away.Fouls Committed";"home.Fouls Won";"away.Fouls Won";"home.Yellow Cards";"away.Yellow Cards";"home.Red Cards";"away.Red Cards"
"Groningen";"Ajax";1;1;"D";"2013-09-01";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"PEC Zwolle";"FC Utrecht";1;1;"D";"2013-09-01";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"AZ Alkmaar";"Vitesse Arnhem";1;1;"D";"2013-09-01";"2013/2014";"37.4";"62.6";"8";"21";"4";"6";"2";"8";"2";"7";"74.4";"88";"63.6";"63.3";"4";"14";"0";"3";"25";"34.5";"50";"56.5";"4";"3";"6";"0";"56";"57";"67.6";"66.7";"17";"14";"6";"1";"35";"35";"13";"20";"51.7";"48.3";"3";"1";"5";"3";"100";"0";"11";"10";"10";"10";"0";"2";"0";"0"
"Feyenoord";"Roda JC Kerk";4;0;"W";"2013-09-01";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"FC Twente";"Heerenveen";1;1;"D";"2013-08-31";"2013/2014";"62.4";"37.6";"26";"8";"9";"4";"9";"1";"8";"3";"86.4";"74.6";"72";"61.3";"20";"4";"4";"1";"32.3";"20";"39.3";"57.1";"8";"2";"1";"2";"60";"70";"82.4";"89.3";"12";"19";"3";"9";"13";"38";"8";"14";"64.7";"35.3";"5";"2";"3";"7";"100";"100";"15";"21";"19";"14";"3";"4";"0";"0"
"Heracles Almelo";"ADO Den Haag";1;0;"W";"2013-08-31";"2013/2014";"51";"49";"18";"8";"6";"0";"10";"3";"2";"5";"74.2";"73.7";"56.9";"57";"11";"5";"0";"1";"13.6";"4.8";"41.2";"35.3";"7";"5";"3";"0";"55";"42";"85.7";"68.8";"15";"14";"4";"2";"38";"33";"18";"15";"45.9";"54.1";"2";"3";"0";"5";"80";"0";"20";"19";"19";"17";"0";"1";"0";"1"
"RKC Waalwijk";"Go Ahead Eagles";1;4;"L";"2013-08-31";"2013/2014";"44.7";"55.3";"8";"15";"3";"9";"4";"4";"1";"2";"83.9";"84.9";"72";"75.3";"7";"12";"1";"1";"22.6";"41.2";"38.9";"36.4";"7";"2";"2";"2";"29";"64";"73.7";"77.3";"6";"3";"2";"1";"18";"25";"4";"16";"31";"69";"0";"4";"5";"2";"100";"100";"12";"6";"6";"12";"1";"0";"0";"0"
"PSV Eindhoven";"Cambuur Leeuwarden";0;0;"D";"2013-08-31";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"NAC Breda";"NEC Nijmegen";1;1;"D";"2013-08-30";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Go Ahead Eagles";"Groningen";3;3;"D";"2013-08-25";"2013/2014";"65.7";"34.3";"17";"23";"6";"9";"7";"9";"4";"5";"85.2";"73.6";"70.8";"62.3";"13";"12";"4";"3";"31.8";"24";"62.5";"22.2";"7";"6";"2";"2";"32";"28";"74.1";"56.3";"6";"16";"6";"4";"32";"27";"17";"13";"60";"40";"0";"3";"5";"3";"100";"0";"12";"20";"20";"12";"3";"3";"0";"2"
"Feyenoord";"NAC Breda";3;1;"W";"2013-08-25";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Vitesse Arnhem";"FC Twente";1;0;"W";"2013-08-25";"2013/2014";"43.9";"56.1";"10";"25";"5";"5";"3";"14";"2";"6";"79.8";"85.5";"60.8";"74.5";"9";"18";"0";"1";"14.3";"23.3";"61.1";"92.3";"3";"4";"3";"1";"51";"59";"90";"94.4";"14";"6";"7";"2";"34";"24";"16";"16";"45.8";"54.2";"3";"0";"4";"5";"0";"0";"16";"14";"11";"14";"0";"1";"0";"0"
"FC Utrecht";"AZ Alkmaar";2;0;"W";"2013-08-25";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"NEC Nijmegen";"RKC Waalwijk";2;2;"D";"2013-08-24";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"ADO Den Haag";"Roda JC Kerk";0;4;"L";"2013-08-24";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Heracles Almelo";"PSV Eindhoven";1;1;"D";"2013-08-24";"2013/2014";"37.1";"62.9";"17";"12";"3";"4";"12";"5";"2";"3";"68.9";"81.1";"56.6";"62.1";"11";"9";"0";"0";"10";"19";"33.3";"65.2";"3";"11";"1";"2";"56";"37";"54.5";"76.5";"15";"11";"3";"2";"31";"26";"22";"14";"61.1";"38.9";"1";"3";"3";"2";"100";"100";"27";"9";"9";"27";"4";"1";"0";"0"
"PEC Zwolle";"Cambuur Leeuwarden";2;0;"W";"2013-08-24";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Heerenveen";"Ajax";3;3;"D";"2013-08-23";"2013/2014";"27.7";"72.3";"11";"15";"5";"6";"5";"8";"1";"1";"66.1";"85.3";"50";"65.8";"8";"13";"2";"1";"12.5";"40";"83.3";"43.5";"2";"8";"4";"2";"56";"65";"70";"76.9";"14";"8";"1";"1";"32";"8";"14";"3";"36.4";"63.6";"1";"1";"3";"2";"0";"100";"13";"9";"7";"13";"3";"2";"0";"0"
"Ajax";"Feyenoord";2;1;"W";"2013-08-18";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Heerenveen";"Heracles Almelo";2;4;"L";"2013-08-18";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"NAC Breda";"ADO Den Haag";1;2;"L";"2013-08-18";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"FC Twente";"FC Utrecht";6;0;"W";"2013-08-18";"2013/2014";"60.6";"39.4";"24";"5";"14";"2";"6";"3";"4";"0";"87.8";"80.1";"75.1";"64.7";"19";"4";"3";"1";"35.7";"27.8";"61.5";"42.9";"6";"1";"3";"3";"64";"48";"72.7";"66.7";"12";"15";"0";"4";"19";"21";"8";"6";"30.8";"69.2";"5";"5";"3";"8";"0";"100";"8";"11";"11";"8";"1";"1";"0";"0"
"Cambuur Leeuwarden";"Groningen";4;1;"W";"2013-08-17";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"PSV Eindhoven";"Go Ahead Eagles";3;0;"W";"2013-08-17";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"RKC Waalwijk";"AZ Alkmaar";1;2;"L";"2013-08-17";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"NEC Nijmegen";"PEC Zwolle";1;5;"L";"2013-08-17";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Roda JC Kerk";"Vitesse Arnhem";1;1;"D";"2013-08-17";"2013/2014";"42.7";"57.3";"12";"19";"2";"8";"6";"5";"4";"6";"78.6";"87.2";"65.4";"68.3";"10";"17";"0";"1";"26.7";"40";"57.1";"59.3";"5";"9";"5";"1";"57";"55";"83.3";"73.7";"7";"9";"6";"4";"24";"15";"13";"6";"61.9";"38.1";"2";"1";"7";"1";"100";"100";"8";"12";"12";"8";"0";"1";"0";"0"
"Feyenoord";"FC Twente";1;4;"L";"2013-08-11";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"AZ Alkmaar";"Ajax";3;2;"W";"2013-08-11";"2013/2014";"47.7";"52.3";"17";"14";"6";"4";"9";"8";"2";"2";"79";"83.3";"64.5";"69.3";"9";"7";"2";"1";"36.7";"42.9";"46.7";"23.5";"8";"4";"3";"1";"49";"56";"88";"84";"11";"15";"2";"2";"14";"18";"5";"8";"54.8";"45.2";"0";"5";"2";"3";"100";"50";"12";"9";"9";"11";"2";"1";"0";"1"
"Groningen";"FC Utrecht";2;0;"W";"2013-08-11";"2013/2014";"52.6";"47.4";"11";"20";"6";"2";"3";"9";"2";"9";"79.3";"79.3";"62.5";"59.2";"6";"15";"3";"4";"15";"23.3";"50";"75";"4";"8";"2";"2";"43";"54";"75";"78.3";"16";"11";"8";"3";"39";"23";"18";"13";"36.4";"63.6";"4";"6";"2";"3";"100";"100";"15";"16";"15";"15";"1";"1";"0";"0"
"RKC Waalwijk";"Vitesse Arnhem";4;2;"W";"2013-08-11";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Heracles Almelo";"PEC Zwolle";1;3;"L";"2013-08-10";"2013/2014";"59.3";"40.7";"17";"14";"4";"5";"9";"8";"4";"1";"76.9";"67.6";"55.7";"57";"14";"5";"0";"1";"18.9";"28.6";"63.6";"47.6";"13";"4";"0";"3";"53";"48";"90.5";"83.3";"10";"13";"1";"4";"24";"51";"16";"21";"54.5";"45.5";"1";"5";"2";"4";"0";"100";"18";"16";"15";"17";"2";"1";"0";"0"
"Go Ahead Eagles";"ADO Den Haag";2;1;"W";"2013-08-10";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"NAC Breda";"Heerenveen";0;2;"L";"2013-08-10";"2013/2014";"54.3";"45.7";"11";"17";"3";"7";"7";"8";"1";"2";"79.8";"73.5";"58.5";"57";"7";"11";"2";"1";"12.5";"11.5";"53.3";"57.1";"6";"6";"3";"1";"67";"58";"81.8";"73.7";"12";"21";"3";"1";"43";"28";"15";"16";"52.2";"47.8";"6";"6";"4";"3";"0";"0";"13";"20";"20";"13";"1";"1";"0";"0"
"PSV Eindhoven";"NEC Nijmegen";5;0;"W";"2013-08-10";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Roda JC Kerk";"Cambuur Leeuwarden";2;0;"W";"2013-08-09";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Cambuur Leeuwarden";"NAC Breda";0;0;"D";"2013-08-04";"2013/2014";"53.1";"46.9";"6";"11";"0";"3";"3";"7";"3";"1";"76.2";"77.1";"54.7";"55.1";"5";"5";"0";"1";"18.8";"23.8";"71.4";"37.5";"9";"5";"2";"1";"53";"46";"93.8";"81.3";"1";"7";"1";"3";"30";"39";"21";"22";"64.3";"35.7";"1";"5";"3";"0";"0";"100";"10";"16";"15";"10";"0";"0";"0";"0"
"FC Utrecht";"Go Ahead Eagles";1;1;"D";"2013-08-04";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Vitesse Arnhem";"Heracles Almelo";3;1;"W";"2013-08-04";"2013/2014";"59.2";"40.8";"22";"14";"9";"9";"8";"2";"5";"3";"84.7";"76.8";"68";"45.8";"17";"9";"7";"2";"34.6";"16.7";"58.1";"53.3";"7";"7";"1";"2";"65";"51";"76.2";"77.3";"7";"13";"4";"6";"15";"29";"9";"10";"56.5";"43.5";"2";"2";"7";"5";"100";"100";"12";"25";"22";"12";"3";"4";"0";"0"
"PEC Zwolle";"Feyenoord";2;1;"W";"2013-08-04";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"ADO Den Haag";"PSV Eindhoven";2;3;"L";"2013-08-03";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"FC Twente";"RKC Waalwijk";0;0;"D";"2013-08-03";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"NEC Nijmegen";"Groningen";1;4;"L";"2013-08-03";"2013/2014";"41.2";"58.8";"9";"10";"1";"6";"6";"2";"2";"2";"73.5";"83.9";"62.6";"67.2";"8";"7";"1";"2";"21.2";"25";"70";"63.2";"3";"6";"2";"2";"51";"55";"72.2";"92.3";"14";"15";"2";"1";"25";"40";"14";"17";"56.3";"43.8";"3";"4";"2";"0";"0";"100";"13";"16";"15";"12";"1";"2";"0";"0"
"Heerenveen";"AZ Alkmaar";4;2;"W";"2013-08-03";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Ajax";"Roda JC Kerk";3;0;"W";"2013-08-02";"2013/2014";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Vitesse Arnhem";"Heerenveen";5;2;"W";"2015-05-31";"2014/2015";"60.3";"39.7";"23";"8";"12";"5";"6";"2";"5";"1";"80.9";"64.2";"66";"44.6";"15";"7";"1";"3";"21.4";"40";"57.1";"50";"5";"1";"2";"2";"81";"64";"87";"79.2";"19";"18";"1";"5";"13";"22";"7";"8";"50";"50";"1";"0";"3";"7";"0";"0";"17";"8";"7";"16";"2";"3";"0";"0"
"Heerenveen";"Vitesse Arnhem";2;2;"D";"2015-05-28";"2014/2015";"42.3";"57.7";"9";"14";"4";"4";"3";"6";"2";"4";"75.4";"82.5";"62";"64.5";"9";"8";"2";"1";"31.3";"12.5";"52";"64.7";"3";"4";"1";"5";"77";"80";"82.1";"82.6";"21";"17";"4";"2";"35";"18";"18";"9";"54.5";"45.5";"2";"1";"2";"2";"0";"0";"6";"9";"8";"5";"2";"4";"0";"0"
"Vitesse Arnhem";"PEC Zwolle";1;1;"D";"2015-05-24";"2014/2015";"55.5";"44.5";"20";"9";"6";"5";"10";"3";"4";"1";"82.2";"73.7";"67.4";"46.8";"13";"6";"1";"1";"10";"33.3";"58.8";"25";"3";"2";"2";"0";"69";"57";"84.2";"80";"19";"10";"1";"3";"15";"12";"9";"4";"31.3";"68.8";"1";"2";"4";"5";"0";"100";"16";"17";"16";"15";"2";"2";"0";"1"
"Feyenoord";"Heerenveen";2;2;"D";"2015-05-24";"2014/2015";"54";"46";"31";"14";"11";"5";"8";"6";"12";"3";"79.9";"73.6";"65.8";"54.1";"19";"9";"1";"1";"33.3";"26.7";"50";"27.3";"17";"5";"4";"1";"99";"84";"82.8";"83.9";"22";"32";"3";"11";"14";"58";"9";"35";"41.2";"58.8";"3";"1";"3";"9";"0";"100";"16";"15";"15";"16";"1";"0";"0";"0"
"Heerenveen";"Feyenoord";1;0;"W";"2015-05-21";"2014/2015";"33.9";"66.1";"5";"13";"3";"2";"1";"8";"1";"3";"75.7";"85.1";"40.3";"61.2";"4";"8";"2";"0";"16.7";"25.8";"33.3";"56.5";"1";"7";"4";"3";"72";"73";"77.3";"86.7";"15";"25";"4";"1";"55";"3";"34";"1";"47.4";"52.6";"5";"3";"1";"2";"100";"100";"10";"17";"16";"10";"1";"2";"0";"0"
"PEC Zwolle";"Vitesse Arnhem";1;2;"L";"2015-05-21";"2014/2015";"41.1";"58.9";"13";"23";"6";"8";"6";"14";"1";"1";"71.8";"84.1";"63.2";"71.2";"9";"19";"2";"2";"22.2";"14.3";"71.4";"41.7";"5";"4";"1";"2";"67";"72";"66.7";"90.9";"28";"11";"1";"1";"10";"20";"4";"10";"53.6";"46.4";"1";"3";"6";"5";"100";"100";"7";"8";"8";"6";"0";"1";"0";"0"
"ADO Den Haag";"PSV Eindhoven";2;3;"L";"2015-05-17";"2014/2015";"44.4";"55.6";"14";"19";"6";"8";"5";"9";"3";"2";"79.6";"83.8";"66.3";"69.1";"11";"15";"1";"5";"50";"36";"57.1";"62.5";"3";"8";"3";"6";"54";"55";"72";"69.2";"19";"3";"2";"3";"15";"7";"9";"7";"53.3";"46.7";"3";"2";"5";"4";"100";"100";"15";"8";"8";"15";"0";"0";"0";"0"
"Cambuur Leeuwarden";"Willem II";1;2;"L";"2015-05-17";"2014/2015";"64.6";"35.4";"14";"13";"4";"5";"6";"4";"4";"4";"82";"75.5";"68.9";"57.7";"13";"11";"0";"2";"20.7";"28.6";"47.1";"41.7";"8";"5";"0";"4";"66";"68";"75";"80";"16";"27";"4";"4";"28";"45";"20";"30";"40";"60";"1";"3";"3";"3";"100";"100";"16";"17";"15";"15";"1";"2";"0";"0"
"Excelsior";"AZ Alkmaar";1;4;"L";"2015-05-17";"2014/2015";"57.7";"42.3";"9";"16";"1";"10";"3";"4";"5";"2";"78.3";"75.1";"58.7";"58.8";"6";"13";"0";"2";"23.5";"33.3";"81.8";"50";"11";"3";"1";"2";"66";"65";"93.8";"85.7";"10";"13";"2";"5";"26";"48";"10";"25";"26.9";"73.1";"1";"5";"6";"1";"100";"66.7";"8";"8";"8";"8";"0";"1";"0";"0"
"FC Dordrecht";"Ajax";2;1;"W";"2015-05-17";"2014/2015";"47.3";"52.7";"16";"13";"8";"3";"6";"7";"2";"3";"77.8";"80.8";"65.1";"69.2";"13";"9";"3";"2";"12.5";"23.8";"28.6";"46.7";"3";"4";"2";"3";"51";"72";"100";"72.2";"20";"18";"3";"2";"22";"13";"9";"8";"63";"37";"1";"0";"2";"7";"0";"100";"19";"11";"11";"18";"1";"1";"0";"0"
"Heerenveen";"FC Twente";1;3;"L";"2015-05-17";"2014/2015";"51.7";"48.3";"14";"17";"3";"10";"10";"5";"1";"2";"82.3";"83.2";"68.3";"76.6";"13";"11";"2";"4";"7.1";"40";"57.1";"29.2";"5";"4";"2";"4";"83";"80";"73";"79.3";"19";"10";"1";"1";"16";"17";"5";"9";"56.3";"43.8";"0";"1";"7";"2";"0";"100";"10";"19";"18";"10";"0";"1";"0";"0"
"Heracles Almelo";"Go Ahead Eagles";1;0;"W";"2015-05-17";"2014/2015";"49.5";"50.5";"9";"13";"5";"3";"3";"6";"1";"4";"85.3";"86.6";"64";"73.1";"8";"9";"1";"1";"7.7";"20";"50";"81.8";"4";"2";"2";"2";"63";"62";"80";"90";"13";"23";"4";"0";"10";"21";"6";"10";"50";"50";"0";"1";"3";"4";"0";"100";"11";"7";"6";"11";"0";"0";"0";"0"
"NAC Breda";"Groningen";4;5;"L";"2015-05-17";"2014/2015";"40.5";"59.5";"13";"13";"9";"8";"3";"5";"1";"1";"78.3";"88.7";"65.4";"78.9";"10";"8";"3";"3";"25";"31.3";"66.7";"42.9";"4";"6";"1";"3";"51";"45";"72.2";"61.5";"20";"16";"1";"1";"14";"24";"9";"5";"63";"37";"2";"4";"3";"5";"0";"100";"11";"11";"11";"10";"0";"1";"0";"0"
"PEC Zwolle";"Feyenoord";3;0;"W";"2015-05-17";"2014/2015";"56.4";"43.6";"14";"14";"6";"1";"6";"8";"2";"5";"81.4";"79.9";"58.3";"68.1";"11";"13";"4";"0";"21.4";"12.5";"60";"57.1";"4";"4";"7";"2";"69";"74";"100";"86.7";"13";"11";"5";"2";"26";"14";"9";"8";"54.5";"45.5";"4";"2";"1";"3";"100";"0";"10";"15";"14";"10";"1";"0";"0";"1"
"Vitesse Arnhem";"FC Utrecht";3;3;"D";"2015-05-17";"2014/2015";"64.8";"35.2";"23";"11";"5";"4";"12";"3";"6";"4";"86.7";"80.1";"80.1";"62.3";"18";"8";"2";"2";"12.5";"27.3";"59.1";"71.4";"6";"0";"2";"1";"73";"64";"85.7";"85.7";"15";"34";"3";"6";"15";"14";"11";"5";"72.2";"27.8";"1";"4";"1";"2";"0";"100";"13";"8";"7";"13";"1";"0";"0";"0"
"Feyenoord";"Vitesse Arnhem";1;4;"L";"2015-05-11";"2014/2015";"50.6";"49.4";"19";"17";"7";"8";"8";"7";"4";"2";"75.1";"72";"56.6";"58.2";"18";"12";"1";"3";"27.3";"0";"60";"57.1";"3";"2";"1";"6";"64";"80";"76.5";"87.5";"15";"21";"1";"4";"28";"22";"16";"15";"61.4";"38.6";"0";"5";"4";"6";"0";"100";"15";"17";"17";"13";"2";"3";"0";"0"
